Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Exterior Color,Interior Color,Registration,Ownership,price_display
Mercedes-Benz Maybach S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-maybach-s-class-in-punjabi-bagh-west-delhi-iid-1830692441?rank=6,Punjabi Bagh West,34000000.0,https://apollo.olx.in:443/v1/files/03n8anee1jf7-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,800.0,Mercedes-Benz,,,,1.0,"₹3,40,00,000"
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-rajouri-garden-delhi-iid-1829591349?rank=7,Rajouri Garden,9900000.0,https://apollo.olx.in:443/v1/files/8pilcyqu2r012-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,2500.0,BMW,,,,1.0,"₹99,00,000"
Porsche Macan,https://www.olx.in/item/cars-c84-used-porsche-macan-in-punjabi-bagh-west-delhi-iid-1806991181?rank=8,Punjabi Bagh West,8350000.0,https://apollo.olx.in:443/v1/files/dnrdduf6pxgv1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,11000.0,Porsche,,,,1.0,"₹83,50,000"
Porsche CARRERA,https://www.olx.in/item/cars-c84-used-porsche-carrera-in-raja-garden-delhi-iid-1802857559?rank=9,Raja Garden,24500000.0,https://apollo.olx.in:443/v1/files/byw3n7e3z52n-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,5000.0,Porsche,,,,1.0,"₹2,45,00,000"
Porsche Macan,https://www.olx.in/item/cars-c84-used-porsche-macan-in-vikaspuri-delhi-iid-1803129149?rank=10,Vikaspuri,8350000.0,https://apollo.olx.in:443/v1/files/0nura4yr2jxw2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,12000.0,Porsche,,,,1.0,"₹83,50,000"
Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-naraina-delhi-iid-1832705695?rank=11,Naraina,11600000.0,https://apollo.olx.in:443/v1/files/z4ifpvzt6jf93-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,1.0,,,,,1.0,"₹1,16,00,000"
Porsche 911,https://www.olx.in/item/cars-c84-used-porsche-911-in-dwarka-delhi-iid-1813491257?rank=12,Dwarka,32800000.0,https://apollo.olx.in:443/v1/files/g546v7y38uz91-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,8000.0,Porsche,,,,1.0,"₹3,28,00,000"
Bentley Flying Spur,https://www.olx.in/item/cars-c84-used-bentley-flying-spur-in-janakpuri-delhi-iid-1799454543?rank=13,Janakpuri,15800000.0,https://apollo.olx.in:443/v1/files/tiq1d9qzsv6t1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2017.0,22000.0,Bentley,,,,1.0,"₹1,58,00,000"
Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-naraina-delhi-iid-1831423485?rank=14,Naraina,13500000.0,https://apollo.olx.in:443/v1/files/adx0i9o5i6t92-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,3300.0,Porsche,,,,1.0,"₹1,35,00,000"
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-dwarka-delhi-iid-1830425300?rank=15,Dwarka,8999000.0,https://apollo.olx.in:443/v1/files/8ng021mqpaq31-IN/image;s=150x0;q=50;f=webp;,,,2021.0,150000.0,Land Rover,,,,,"₹89,99,000"
Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-dwarka-delhi-iid-1819503556?rank=16,Dwarka,9500000.0,https://apollo.olx.in:443/v1/files/br20nplpz1ig1-IN/image;s=150x0;q=50;f=webp;,,,2022.0,50150.0,,,,,,"₹95,00,000"
Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-karampura-delhi-iid-1832592104?rank=17,Karampura,8700000.0,https://apollo.olx.in:443/v1/files/wvssb3dp7aw42-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,57000.0,,,,,1.0,"₹87,00,000"
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-naraina-delhi-iid-1831707241?rank=18,Naraina,8500000.0,https://apollo.olx.in:443/v1/files/35qvdryuetox1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021.0,40000.0,Land Rover,,,,1.0,"₹85,00,000"
Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-naraina-delhi-iid-1832127648?rank=19,Naraina,11700000.0,https://apollo.olx.in:443/v1/files/bpx3jwnbg24d1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,1.0,,,,,1.0,"₹1,17,00,000"
Mercedes-Benz GLE COUPE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-coupe-in-janakpuri-delhi-iid-1833674849?rank=20,Janakpuri,9700000.0,https://apollo.olx.in:443/v1/files/cxddusuvvkxc-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,40000.0,Mercedes-Benz,,,,1.0,"₹97,00,000"
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-janakpuri-delhi-iid-1836083986?rank=21,Janakpuri,11200000.0,https://apollo.olx.in:443/v1/files/08z51eexitak-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,13000.0,Land Rover,,,,1.0,"₹1,12,00,000"
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-dwarka-delhi-iid-1836777941?rank=22,Dwarka,11100000.0,https://apollo.olx.in:443/v1/files/u6atg9z1hmt21-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,18000.0,Land Rover,,,,1.0,"₹1,11,00,000"
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-naraina-delhi-iid-1831701708?rank=23,Naraina,19450000.0,https://apollo.olx.in:443/v1/files/98l51vtjo0ql1-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2025.0,1.0,,,,,1.0,"₹1,94,50,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-naraina-delhi-iid-1836015299?rank=24,Naraina,12500000.0,https://apollo.olx.in:443/v1/files/91c0pijf3btg1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2026.0,1.0,BMW,,,,1.0,"₹1,25,00,000"
BMW 7 Series,https://www.olx.in/item/cars-c84-used-bmw-7-series-in-naraina-delhi-iid-1833945403?rank=25,Naraina,8090000.0,https://apollo.olx.in:443/v1/files/97peyjruoi6c-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2022.0,19000.0,BMW,,,,1.0,"₹80,90,000"
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-moti-nagar-delhi-iid-1835984619?rank=26,Moti Nagar,10300000.0,https://apollo.olx.in:443/v1/files/3gkqphg71kqm3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,30000.0,Land Rover,,,,1.0,"₹1,03,00,000"
Land Rover Range Rover Velar,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-velar-in-moti-nagar-delhi-iid-1832737111?rank=27,Moti Nagar,8375000.0,https://apollo.olx.in:443/v1/files/4v8jyvfo35zt3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2025.0,20000.0,Land Rover,,,,1.0,"₹83,75,000"
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-naraina-delhi-iid-1834112692?rank=28,Naraina,19400000.0,https://apollo.olx.in:443/v1/files/pn3x6iinqdb9-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2025.0,1.0,,,,,1.0,"₹1,94,00,000"
Ford Mustang,https://www.olx.in/item/cars-c84-used-ford-mustang-in-kirti-nagar-delhi-iid-1830361712?rank=29,Kirti Nagar,11750000.0,https://apollo.olx.in:443/v1/files/l06srrir3rp72-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,15000.0,,,,,1.0,"₹1,17,50,000"
Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-naraina-delhi-iid-1834145460?rank=30,Naraina,11600000.0,https://apollo.olx.in:443/v1/files/9n7bvjrlocqy-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,1.0,,,,,1.0,"₹1,16,00,000"
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-rohini-delhi-iid-1834864330?rank=31,Rohini,11200000.0,https://apollo.olx.in:443/v1/files/rkxe1hsdcj4q-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24000.0,Land Rover,,,,1.0,"₹1,12,00,000"
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-janakpuri-delhi-iid-1835129399?rank=32,Janakpuri,9600000.0,https://apollo.olx.in:443/v1/files/143s6axdqzb03-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021.0,36000.0,Mercedes-Benz,,,,1.0,"₹96,00,000"
Rolls-Royce Ghost,https://www.olx.in/item/cars-c84-used-rolls-royce-ghost-in-punjabi-bagh-east-delhi-iid-1818265182?rank=33,Punjabi Bagh East,26000000.0,https://apollo.olx.in:443/v1/files/a03q1hwrftwg1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2014.0,65000.0,,,,,1.0,"₹2,60,00,000"
