,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand
56,Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-rajouri-garden-delhi-iid-1835231475?rank=16,Rajouri Garden,439999,https://apollo.olx.in:443/v1/files/viz1jam3py4l2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2018,52000.0,Tata
57,Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-vikaspuri-delhi-iid-1834871756?rank=17,Vikaspuri,359000,https://apollo.olx.in:443/v1/files/r11dt2y3zhb03-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2016,64000.0,Maruti Suzuki
58,Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-ramesh-nagar-delhi-iid-1834871582?rank=18,Ramesh Nagar,1175000,https://apollo.olx.in:443/v1/files/yxhd3wv4is5q-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021,64000.0,Hyundai
59,Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-rajouri-garden-delhi-iid-1836890911?rank=19,Rajouri Garden,4000000,https://apollo.olx.in:443/v1/files/5had5mqqcjtv1-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2021,80000.0,Mercedes-Benz
60,Tata Harrier,https://www.olx.in/item/cars-c84-used-tata-harrier-in-rajouri-garden-delhi-iid-1817613036?rank=20,Rajouri Garden,2120000,https://apollo.olx.in:443/v1/files/cjljl20b7xwi3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2025,5.0,Tata
61,Mahindra Scorpio-N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-pitampura-delhi-iid-1834295350?rank=21,Pitampura,1475000,https://apollo.olx.in:443/v1/files/jv44e6fcb8fi2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2023,18000.0,Mahindra
62,Tata Safari,https://www.olx.in/item/cars-c84-used-tata-safari-in-pitampura-delhi-iid-1836768814?rank=22,Pitampura,1325000,https://apollo.olx.in:443/v1/files/8g0iofhhiixl2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021,63527.0,Tata
63,Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-rajouri-garden-delhi-iid-1834317454?rank=23,Rajouri Garden,1675000,https://apollo.olx.in:443/v1/files/y7x9ld5zszkl-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2021,59000.0,Toyota
64,Land Rover Range Rover Evoque,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-evoque-in-vikaspuri-delhi-iid-1832613724?rank=24,Vikaspuri,2075000,https://apollo.olx.in:443/v1/files/prif1c6nz1h03-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2018,89000.0,Land Rover
65,Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-vikaspuri-delhi-iid-1835985504?rank=25,Vikaspuri,1150000,https://apollo.olx.in:443/v1/files/w6zlu7s0m431-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2021,24000.0,Mahindra
