Title,Link,Location,Price,Information,Image,Brand
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-rohini-sector-3-delhi-iid-1836065981?rank=12,Rohini Sector 3Today,"₹ 2,85,000","2014 - 53,000 km",https://apollo.olx.in:443/v1/files/te0r0kehrujy1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-ramesh-nagar-delhi-iid-1836438066?rank=13,Ramesh NagarToday,"₹ 12,95,000","2016 - 232,000 km",https://apollo.olx.in:443/v1/files/taqxa28ozkt5-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Skoda Octavia,https://www.olx.in/item/cars-c84-used-skoda-octavia-in-vikaspuri-delhi-iid-1830700221?rank=14,VikaspuriToday,"₹ 5,75,000","2015 - 84,000 km",https://apollo.olx.in:443/v1/files/jm2np6nbetar3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-subhash-nagar-delhi-iid-1831965180?rank=15,Subhash NagarToday,"₹ 3,00,000","2013 - 72,000 km",https://apollo.olx.in:443/v1/files/3h4g73ar78t31-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-paschim-vihar-delhi-iid-1833268097?rank=16,Paschim ViharToday,"₹ 11,50,000","2023 - 41,000 km",https://apollo.olx.in:443/v1/files/d8y8d8byj0ke1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault Triber,https://www.olx.in/item/cars-c84-used-renault-triber-in-pitampura-delhi-iid-1836064731?rank=17,Pitampura,"₹ 4,25,000","2021 - 80,000 km",https://apollo.olx.in:443/v1/files/6q27iodgjw1e1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-paschim-vihar-delhi-iid-1835496006?rank=18,Paschim ViharToday,"₹ 23,90,000","2020 - 45,000 km",https://apollo.olx.in:443/v1/files/1wbczkjcol783-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-ramesh-nagar-delhi-iid-1832360636?rank=19,Ramesh Nagar,"₹ 2,80,000","2015 - 60,000 km",https://apollo.olx.in:443/v1/files/8hkjqpnspa0p2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-ramesh-nagar-delhi-iid-1829996287?rank=20,Ramesh Nagar,"₹ 6,10,000","2021 - 44,000 km",https://apollo.olx.in:443/v1/files/qbg1ye7i0cmq1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz C-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-c-class-in-pitampura-delhi-iid-1784769409?rank=21,Pitampura25 Feb,"₹ 30,50,000","2020 - 15,000 km",https://apollo.olx.in:443/v1/files/zrigwy7mqoj4-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
