,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Region Info,price_display
4465,BMW 3 Series GT Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-3-series-gt-luxury-line-cars-New-Delhi_5d1b06ce-c93e-4a0c-b12e-c7297b4462d2.htm,"Preet Vihar, New Delhi",2200000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,70000.0,BMW,,"₹ 22,00,000"
4466,BMW 3 Series GT Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-3-series-gt-luxury-line-cars-Gurgaon_3bbef002-7457-47ca-9bfb-f49408e9cb68.htm,"Chakkarpur, Gurgaon",2100000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,39000.0,BMW,,"₹ 21,00,000"
4467,BMW X1 sDrive20i xLine,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20i-xline-cars-Gurgaon_5748fba5-c427-4146-9c71-91e3fe17ec9c.htm,"Kherki Daula, Gurgaon",2275000.0,https://images10.gaadi.com/usedcar_image/5101503/original/processed_processed_processed_processed_f9eac3e5-7726-4a2a-bc4e-f9c8b44cd04d.JPG?imwidth=640,Petrol,Automatic,2019,57400.0,BMW,,"₹ 22,75,000"
4468,BMW X1 sDrive20i xLine,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20i-xline-cars-Gurgaon_a6ccf638-8b11-4cd4-a4db-30b6cec4a4dc.htm,Gurgaon,3000000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,90000.0,BMW,,"₹ 30,00,000"
4469,BMW 5 Series 520d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-luxury-line-cars-New-Delhi_09af8e7d-241e-4ba3-84e3-2672ac7a47a4.htm,"Raj Nagar - II, New Delhi",3900000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2021,50000.0,BMW,,"₹ 39,00,000"
4470,BMW X3 xDrive 30i Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-x3-xdrive-30i-luxury-line-cars-New-Delhi_be2dea4f-85a8-44eb-9177-e6ac35d0dfc3.htm,"Hauz Khas, New Delhi",3950000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2021,70000.0,BMW,,"₹ 39,50,000"
4471,BMW X1 sDrive20i SportX,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20i-sportx-cars-Gurgaon_b09015fd-eff0-4078-b079-707e776b982f.htm,"DLF Phase 4, Gurgaon",2400000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2021,50000.0,BMW,,"₹ 24,00,000"
4472,BMW 3 Series GT Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-3-series-gt-luxury-line-cars-New-Delhi_1cc26a32-164f-4359-8454-5909d25074d7.htm,"Rajouri Garden, New Delhi",1100000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2016,100000.0,BMW,,"₹ 11,00,000"
4473,BMW 5 Series 520d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-luxury-line-cars-New-Delhi_4dc6f0a4-ab7d-47f9-8b70-e7b67caa8cb5.htm,"Andrews Ganj Extension, Andrews Ganj, New Delhi",2900000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2020,44000.0,BMW,,"₹ 29,00,000"
4474,BMW 3 Series GT Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-3-series-gt-luxury-line-cars-Noida_2a6e5303-58d8-49d5-94b8-4c865ed504c3.htm,"SECTOR 58, Noida",2200000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,47000.0,BMW,,"₹ 22,00,000"
4475,BMW X1 sDrive 20d xLine,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive-20d-xline-cars-New-Delhi_0610478f-7f7c-45cb-bdbf-bd7a6699b64a.htm,"Greater Kailash, New Delhi",1650000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,45000.0,BMW,,"₹ 16,50,000"
4476,BMW X1 sDrive20i xLine,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20i-xline-cars-Gurgaon_7a5cb200-d4be-4128-bc58-ff7f02dfd77a.htm,"Arjun Nagar, Gurgaon",1930000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2019,70000.0,BMW,,"₹ 19,30,000"
4477,BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_e71f2584-8c27-45d5-993c-f28e7998359e.htm,"Safdarjung Enclave, New Delhi",2000000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2019,50000.0,BMW,,"₹ 20,00,000"
4478,BMW X1 sDrive20i xLine,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20i-xline-cars-New-Delhi_7673632e-ceed-4f44-8fed-0f2bc47f11a8.htm,"Maurya Enclave, New Delhi",2800000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,33000.0,BMW,,"₹ 28,00,000"
4479,BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-Noida_8f0b86ca-2d0e-4f51-81b8-9f5c1031ef05.htm,"Block A, Sector 58, Noida",1500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,100000.0,BMW,,"₹ 15,00,000"
4480,BMW X1 sDrive 20i Tech Edition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive-20i-tech-edition-cars-Greater-Noida_1c345a66-22ff-4776-829b-b5e7f5ed2134.htm,"Alpha, Greater Noida",3250000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,50000.0,BMW,,"₹ 32,50,000"
4481,BMW 5 Series 520d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-luxury-line-cars-Greater-Noida_697b018a-ac25-4428-89c4-4335ed75253c.htm,"I.A. Surajpur, Greater Noida",2400000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,80000.0,BMW,,"₹ 24,00,000"
4482,BMW X1 sDrive20i xLine,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20i-xline-cars-New-Delhi_88fd4566-03dc-47c3-bdae-ba1d4ba7a059.htm,"N.S.I.T. Dwarka, New Delhi",1300000.0,https://images10.gaadi.com/usedcar_image/5080811/original/processed_8f8226f1-908c-437a-9104-6ed9cb24af01.jpeg?imwidth=640,Petrol,Automatic,2017,76000.0,BMW,,"₹ 13,00,000"
4483,BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-Gurgaon_8ed347f8-acd5-4539-b725-545c685d4de0.htm,"Kherki Daula, Gurgaon",1500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,50000.0,BMW,,"₹ 15,00,000"
4484,BMW 3 Series 320d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320d-luxury-line-cars-New-Delhi_fd20af9e-2d2a-4255-8066-c08026e39127.htm,"Vasant Kunj, New Delhi",1100000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2016,120000.0,BMW,,"₹ 11,00,000"
4485,BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-Gurgaon_6779fdf8-12c1-4112-ba13-332b3d548526.htm,"South City Ii, Gurgaon",1384000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2017,55000.0,BMW,,"₹ 13,84,000"
4486,BMW M Series M4,https://www.cardekho.com/used-car-details/used-Bmw-m-series-m4-cars-Greater-Noida_1f7632c5-5ec1-4887-afd7-d96125f92666.htm,"Alpha, Greater Noida",2600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2019,90000.0,BMW,,"₹ 26,00,000"
4487,BMW 3 Series 320d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320d-luxury-line-cars-Greater-Noida_abc6ba41-9212-44b1-9240-db9211172dd0.htm,"I.A. Surajpur, Greater Noida",3500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2020,90000.0,BMW,,"₹ 35,00,000"
4488,BMW 3 Series 320d,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320d-cars-Ghaziabad_01f00d09-c3f1-45cb-baf0-3fdf9d707a3c.htm,"Indirapuram, Ghaziabad",1500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2016,150000.0,BMW,,"₹ 15,00,000"
4489,BMW 3 Series 320d,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320d-cars-Gurgaon_cdf453ed-fb34-422a-8ed1-a1e69baaf689.htm,"Paltra, Gurgaon",1250000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2016,40000.0,BMW,,"₹ 12,50,000"
4490,BMW 3 Series Long Wheelbase 330Li M Sport 50 Jahre Edition,https://www.cardekho.com/used-car-details/used-Bmw-3-series-long-wheelbase-330li-m-sport-50-jahre-edition-cars-Greater-Noida_e204f7de-6d4e-4154-add6-a51633a1fb65.htm,"Alpha, Greater Noida",6500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2025,5800.0,BMW,,"₹ 65,00,000"
4491,BMW 3 Series 320d,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320d-cars-Gurgaon_f274f23f-781f-43e0-85d7-627c3d032280.htm,"Galleria DLF-IV, Gurgaon",1151000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2016,20000.0,BMW,,"₹ 11,51,000"
4492,BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-Gurgaon_1cf22421-ce38-4894-b9a9-5fa3ab7e7d16.htm,"Village, Gurgaon",900000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,160000.0,BMW,,"₹ 9,00,000"
4493,BMW 5 Series 520d Prestige,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-prestige-cars-Gurgaon_1e102957-af89-4beb-8a4f-150c9e595315.htm,Gurgaon,1000000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2015,60000.0,BMW,,"₹ 10,00,000"
4494,BMW 3 Series 320d,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320d-cars-New-Delhi_3963e439-2bb9-4a04-ade6-4a136266204e.htm,"Janakpuri A-3, New Delhi",500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2011,100000.0,BMW,,"₹ 5,00,000"
4495,BMW 3 Series 330i Sport,https://www.cardekho.com/used-car-details/used-Bmw-3-series-330i-sport-cars-New-Delhi_30dd5f5e-115e-4c9a-81e5-fe0d620487b3.htm,"Greater Kailash, New Delhi",3150000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2021,18700.0,BMW,,"₹ 31,50,000"
4496,BMW 3 Series 320i,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320i-cars-New-Delhi_6d2b3f77-8022-4dbb-a923-371166a0a951.htm,"Man Sarovar Park, New Delhi",525000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2011,100000.0,BMW,,"₹ 5,25,000"
4497,BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-Gurgaon_c4e42ace-4e1e-432a-9764-97ab097aeec2.htm?adId=20706&adType=41,"DLF QE, Gurgaon",3199000.0,https://images10.gaadi.com/usedcar_image/5089548/original/d26af189-e149-4979-9e1f-74d8953437e2.png?imwidth=640,Diesel,Automatic,2019,46000.0,BMW,,"₹ 31,99,000"
4498,BMW i7 xDrive60 M Sport,https://www.cardekho.com/used-car-details/used-Bmw-i7-xdrive60-m-sport-cars-New-Delhi_e021954f-5d4f-40ad-9f5f-892f75485512.htm,"Ashok Vihar, New Delhi",13400000.0,https://images10.gaadi.com/usedcar_image/FAD8526B-DC49-4C41-86EB-F7A95CFC400C/original/8a28b875-83e4-4eb9-b4bb-dbb0429082f8.jpg?imwidth=640,Electric,Automatic,2023,12000.0,BMW,,"₹ 1,34,00,000"
4499,BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_030b6ace-5794-4340-ab4d-7cdbd18fcc8b.htm,"Nariana, New Delhi",2250000.0,https://images10.gaadi.com/usedcar_image/5164528/original/processed_fae4f0e2-579b-49df-a0ed-1ed71f12eda7.jpg?imwidth=640,Diesel,Automatic,2019,7500.0,BMW,,"₹ 22,50,000"
4500,BMW 2 Series Gran Coupe 220i M Sport Pro,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-pro-cars-New-Delhi_7c5ed149-7b55-44a7-b041-d8794365101b.htm,"Ashok Vihar, New Delhi",3900000.0,https://images10.gaadi.com/usedcar_image/5100222/original/processed_6a1be5f5-2290-4b40-b56c-6531d1f038a0.jpg?imwidth=640,Petrol,Automatic,2025,3000.0,BMW,,"₹ 39,00,000"
4501,BMW X5 xDrive 30d M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-m-sport-cars-Noida_37ba8db7-2a40-496a-875c-a90cf5b5967b.htm?adId=20484&adType=41,"Unnamed Road, Sector 149, Noida",2300000.0,https://images10.gaadi.com/usedcar_image/5090971/original/processed_processed_587343b3-1d8a-43fa-99d7-dd3e9341ac7c.jpeg?imwidth=640,Diesel,Automatic,2018,100000.0,BMW,,"₹ 23,00,000"
4502,BMW X4 M Sport X xDrive30d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive30d-cars-New-Delhi_2ceb488a-89f1-46fc-a8e5-fc0be846b709.htm,"Naraina, New Delhi",3600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2020,18000.0,BMW,,"₹ 36,00,000"
4503,BMW 5 Series 530i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-5-series-530i-m-sport-bsvi-cars-New-Delhi_44299b5d-b3c4-44a2-a956-faaded6c4d00.htm,"Ashok Vihar, New Delhi",4975000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,16000.0,BMW,,"₹ 49,75,000"
4504,BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_0cf72048-ef12-49b7-a40f-520c41569c57.htm,"Bengali Market, New Delhi",3890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2020,48000.0,BMW,,"₹ 38,90,000"
4505,BMW X5 xDrive 30d Design Pure Experience 5 Seater,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-design-pure-experience-5-seater-cars-Noida_5d9b086a-aae4-4066-9253-362632af2d20.htm?adId=20050&adType=41,"Gautam Budh Nagar, Noida",2000000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2016,120000.0,BMW,,"₹ 20,00,000"
4506,BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_df9ab75e-b480-43cc-9b9a-ae6efd23d883.htm,"Defence Colony, New Delhi",3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2020,49000.0,BMW,,"₹ 34,90,000"
4507,BMW X7 xDrive 40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive-40i-m-sport-cars-New-Delhi_62fa6e00-5e35-44bf-9b13-55175d11ca9d.htm,"Lajpat Nagar, New Delhi",7890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,70000.0,BMW,,"₹ 78,90,000"
4508,BMW X7 xDrive40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive40i-m-sport-cars-New-Delhi_242f3e12-5cfc-4b8f-8ba5-fb314f7c8a5f.htm,"Ashok Vihar, New Delhi",9600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2024,49000.0,BMW,,"₹ 96,00,000"
4509,BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_b3f16c60-04b6-453f-a92c-581088af0f9b.htm?adId=19465&adType=41,"Shalamar, New Delhi",1300000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2017,33000.0,BMW,,"₹ 13,00,000"
4510,BMW 2 Series Gran Coupe 220i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-bsvi-cars-New-Delhi_ddcfc203-e56d-48f6-a738-e00d476afe3f.htm,"Ashok Vihar, New Delhi",3175000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,11000.0,BMW,,"₹ 31,75,000"
4511,BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_ab710edc-dae5-4236-8f02-88040534835c.htm,"Jasola, New Delhi",3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2020,49000.0,BMW,,"₹ 34,90,000"
4512,BMW X7 xDrive 40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive-40i-m-sport-cars-New-Delhi_76403601-d8cb-40d7-93ac-4ffb5b314e98.htm,"Ashok Vihar, New Delhi",9500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2023,32000.0,BMW,,"₹ 95,00,000"
4513,BMW 5 Series 520d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-luxury-line-cars-Gurgaon_3b465744-a2a8-4370-bce4-3972557c3367.htm?adId=20141&adType=41,"Gwal Pahari, Gurgaon",1400000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2017,70000.0,BMW,,"₹ 14,00,000"
4514,BMW X4 xDrive30i M Sport Black Shadow edition,https://www.cardekho.com/used-car-details/used-Bmw-x4-xdrive30i-m-sport-black-shadow-edition-cars-New-Delhi_601a944e-fc2d-4bc4-96fd-188b12031d14.htm,"Dilshad Garden, New Delhi",5500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,32000.0,BMW,,"₹ 55,00,000"
4515,BMW 6 Series GT 630i Luxury Line 2018-2021,https://www.cardekho.com/used-car-details/used-Bmw-6-series-gt-630i-luxury-line-2018-2021-cars-New-Delhi_1ee3ed89-57e2-4d29-ac74-62da9b0d7698.htm,"Bengali Market, New Delhi",3990000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2020,36000.0,BMW,,"₹ 39,90,000"
4516,Nissan Magnite XE,https://www.cardekho.com/used-car-details/used-Nissan-magnite-xe-cars-New-Delhi_ec4d52a1-f78a-4c9f-a8f2-e5c3aa28c6b3.htm,"Pitampura, New Delhi",429000.0,https://images10.gaadi.com/usedcar_image/5154128/original/processed_282a5f4b-01f0-4eb2-b542-4f44bb2a5ca8.jpg?imwidth=640,Petrol,Manual,2023,42000.0,Nissan,,"₹ 4,29,000"
4517,Nissan Terrano XL,https://www.cardekho.com/used-car-details/used-Nissan-terrano-xl-cars-New-Delhi_b0375a84-0def-4265-88b4-7c3be90949b1.htm,"Pitampura, New Delhi",390000.0,https://images10.gaadi.com/usedcar_image/5104846/original/processed_97d86b92-3a40-41d1-af60-e9a68d40deeb.jpg?imwidth=640,Petrol,Manual,2016,65000.0,Nissan,,"₹ 3,90,000"
4518,Nissan Magnite Turbo CVT XV Premium,https://www.cardekho.com/buy-used-car-details/used-Nissan-magnite-turbo-cvt-xv-premium-cars-Ghaziabad_0ac1a343-b4ed-4496-a8d6-f9688e452fdc.htm,"Raj Nagar Extension S.o, Ghaziabad",661000.0,https://images10.gaadi.com/usedcar_image/5151019/original/361e87e8f5d788d86161012b727b3244.JPG?imwidth=640,Petrol,Automatic,2022,69574.0,Nissan,,"₹ 6,61,000"
4519,Nissan Micra Active XV,https://www.cardekho.com/used-car-details/used-Nissan-micra-active-xv-cars-Ghaziabad_29bf3e4c-cc2d-4532-aafb-989e554ae705.htm,"Mohan Nagar, Ghaziabad",299000.0,https://images10.gaadi.com/usedcar_image/5112139/original/processed_746dc738-9e70-4225-a6c6-48708a3c6fd1.jpg?imwidth=640,Petrol,Manual,2018,20300.0,Nissan,,"₹ 2,99,000"
4520,Nissan Micra Active XV,https://www.cardekho.com/buy-used-car-details/used-Nissan-micra-active-xv-cars-Noida_22b4c750-407d-40b6-a171-4e8e17c7ef78.htm,"Sector 18, Noida",135000.0,https://images10.gaadi.com/usedcar_image/5151326/original/fcf82dc28d6c6051f71131eddfa84e6c.jpg?imwidth=640,Petrol,Manual,2014,70263.0,Nissan,,"₹ 1,35,000"
4521,Nissan Magnite XL BSVI,https://www.cardekho.com/buy-used-car-details/used-Nissan-magnite-xl-bsvi-cars-Gurgaon_6b82b9fa-7ef4-4b5f-ab66-2349cd5a7faf.htm,"Ramgarh B.o, Gurgaon",436000.0,https://images10.gaadi.com/usedcar_image/5115573/original/1cfb6f9920936beeb50990375d7c41b3.jpg?imwidth=640,Petrol,Manual,2022,43123.0,Nissan,,"₹ 4,36,000"
4522,Nissan Micra Active XV S,https://www.cardekho.com/buy-used-car-details/used-Nissan-micra-active-xv-s-cars-Gurgaon_a295996c-580a-44dd-b7a8-8dff37bd930e.htm,"Ramgarh B.o, Gurgaon",199000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2018,50586.0,Nissan,,"₹ 1,99,000"
4523,Nissan Magnite XL,https://www.cardekho.com/buy-used-car-details/used-Nissan-magnite-xl-cars-Ghaziabad_6a22b561-7587-4cb4-8716-1ca60e3b9de9.htm,"Indirapuram, Ghaziabad",540000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2022,11913.0,Nissan,,"₹ 5,40,000"
4524,Nissan Magnite XL,https://www.cardekho.com/buy-used-car-details/used-Nissan-magnite-xl-cars-New-Delhi_3ad28961-b522-4ea4-948a-1cc45d2f3fd6.htm,"Rajouri Garden, New Delhi",496000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2022,41414.0,Nissan,,"₹ 4,96,000"
4525,Nissan Micra XL Option CVT,https://www.cardekho.com/buy-used-car-details/used-Nissan-micra-xl-option-cvt-cars-Greater-Noida_8922423f-e290-447d-86a7-07fbd6f59fc2.htm,"Surajpur,, Greater Noida",291000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2018,67037.0,Nissan,,"₹ 2,91,000"
4526,Nissan Micra XL CVT,https://www.cardekho.com/buy-used-car-details/used-Nissan-micra-xl-cvt-cars-Noida_595bd230-d478-41cf-b878-bcebda199a02.htm,Noida,359000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2018,124835.0,Nissan,,"₹ 3,59,000"
4527,Nissan Magnite XL,https://www.cardekho.com/buy-used-car-details/used-Nissan-magnite-xl-cars-Gurgaon_4fe7ba2c-1443-4538-a05f-72d9bbbf45b1.htm,Gurgaon,596000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2024,21575.0,Nissan,,"₹ 5,96,000"
4528,Nissan Kicks 1.3 Turbo XV,https://www.cardekho.com/buy-used-car-details/used-Nissan-kicks-13-turbo-xv-cars-Noida_03803bfb-8507-401f-848f-157ec07c85f7.htm,Noida,865000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2022,46630.0,Nissan,,"₹ 8,65,000"
4529,Nissan Magnite Turbo CVT XV Executive BSVI,https://www.cardekho.com/used-car-details/used-Nissan-magnite-turbo-cvt-xv-executive-bsvi-cars-New-Delhi_53f746a1-ab89-4965-be39-075fa37e73e4.htm,"Lajpat Nagar, New Delhi",595000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,43000.0,Nissan,,"₹ 5,95,000"
4530,Nissan Micra XV,https://www.cardekho.com/buy-used-car-details/used-Nissan-micra-xv-cars-Ghaziabad_b282b59a-6e95-4acf-b513-ed5c7bf70ecb.htm,"Raj Nagar Extension S.o, Ghaziabad",354000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2016,42192.0,Nissan,,"₹ 3,54,000"
4531,Nissan Magnite XE BSVI,https://www.cardekho.com/used-car-details/used-Nissan-magnite-xe-bsvi-cars-New-Delhi_18fe5e27-fbf1-49a9-90be-718fb5757710.htm,"Vigyan Vihar, New Delhi",450000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2021,36000.0,Nissan,,"₹ 4,50,000"
4532,Nissan Micra XL CVT,https://www.cardekho.com/buy-used-car-details/used-Nissan-micra-xl-cvt-cars-Gurgaon_236c3288-6ff2-4a18-bd5b-e0f9a370a6ad.htm,Gurgaon,302000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2016,91851.0,Nissan,,"₹ 3,02,000"
4533,Nissan Micra Active XV,https://www.cardekho.com/used-car-details/used-Nissan-micra-active-xv-cars-New-Delhi_2911b501-17c4-4b75-88bc-34cb9ca1b4f9.htm,"Adrash Nagar, New Delhi",154000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2018,71000.0,Nissan,,"₹ 1,54,000"
4534,Nissan Magnite Turbo CVT XV BSVI,https://www.cardekho.com/used-car-details/used-Nissan-magnite-turbo-cvt-xv-bsvi-cars-New-Delhi_e8795262-bc0e-426f-81b1-77a4f24cb42c.htm,"Karol Bagh, New Delhi",585000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,56000.0,Nissan,,"₹ 5,85,000"
4535,Nissan Magnite XL BSVI,https://www.cardekho.com/buy-used-car-details/used-Nissan-magnite-xl-bsvi-cars-Gurgaon_17e02cf3-c090-4c20-b94a-0d6543de2a17.htm,"Ramgarh B.o, Gurgaon",376000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2021,64663.0,Nissan,,"₹ 3,76,000"
4536,Nissan Magnite Turbo XL,https://www.cardekho.com/buy-used-car-details/used-Nissan-magnite-turbo-xl-cars-Gurgaon_8c7b71ce-ee88-44d0-937b-d066cd97569e.htm,Gurgaon,578000.0,https://images10.gaadi.com/usedcar_image/4772446/original/bef4a14795a4a9a6012856cc5f19903e.JPG?imwidth=640,Petrol,Manual,2023,24774.0,Nissan,,"₹ 5,78,000"
